holiday_date,holiday_name,federal_state,nationwide
2018-04-02,Ostermontag,DE-NI,true
2018-04-02,Ostermontag,DE-NW,true
2018-04-02,Ostermontag,DE-RP,true
2018-04-02,Ostermontag,DE-SL,true
2018-04-02,Ostermontag,DE-SN,true
2018-04-02,Ostermontag,DE-ST,true
2018-04-02,Ostermontag,DE-SH,true
2018-04-02,Ostermontag,DE-TH,true
2018-05-01,Tag der Arbeit,DE-BW,true
2018-05-01,Tag der Arbeit,DE-BY,true
2018-05-01,Tag der Arbeit,DE-BE,true
2018-05-01,Tag der Arbeit,DE-BB,true
2018-05-01,Tag der Arbeit,DE-HB,true
2018-05-01,Tag der Arbeit,DE-HH,true
2018-05-01,Tag der Arbeit,DE-HE,true
2018-05-01,Tag der Arbeit,DE-MV,true
2018-05-01,Tag der Arbeit,DE-NI,true
2018-05-01,Tag der Arbeit,DE-NW,true
2018-05-01,Tag der Arbeit,DE-RP,true
2018-05-01,Tag der Arbeit,DE-SL,true
2018-05-01,Tag der Arbeit,DE-SN,true
2018-05-01,Tag der Arbeit,DE-ST,true
2018-05-01,Tag der Arbeit,DE-SH,true
2018-05-01,Tag der Arbeit,DE-TH,true
2018-05-10,Christi Himmelfahrt,DE-BW,true
2018-05-10,Christi Himmelfahrt,DE-BY,true
2018-05-10,Christi Himmelfahrt,DE-BE,true
2018-05-10,Christi Himmelfahrt,DE-BB,true
2018-05-10,Christi Himmelfahrt,DE-HB,true
2018-05-10,Christi Himmelfahrt,DE-HH,true
2018-05-10,Christi Himmelfahrt,DE-HE,true
2018-05-10,Christi Himmelfahrt,DE-MV,true
2018-05-10,Christi Himmelfahrt,DE-NI,true
2018-05-10,Christi Himmelfahrt,DE-NW,true
2018-05-10,Christi Himmelfahrt,DE-RP,true
2018-05-10,Christi Himmelfahrt,DE-SL,true
2018-05-10,Christi Himmelfahrt,DE-SN,true
2018-05-10,Christi Himmelfahrt,DE-ST,true
2018-05-10,Christi Himmelfahrt,DE-SH,true
2018-05-10,Christi Himmelfahrt,DE-TH,true
2018-05-21,Pfingstmontag,DE-BW,true
2018-05-21,Pfingstmontag,DE-BY,true
2018-05-21,Pfingstmontag,DE-BE,true
2018-05-21,Pfingstmontag,DE-BB,true
2018-05-21,Pfingstmontag,DE-HB,true
2018-05-21,Pfingstmontag,DE-HH,true
2018-05-21,Pfingstmontag,DE-HE,true
2018-05-21,Pfingstmontag,DE-MV,true
2018-05-21,Pfingstmontag,DE-NI,true
2018-05-21,Pfingstmontag,DE-NW,true
2018-05-21,Pfingstmontag,DE-RP,true
2018-05-21,Pfingstmontag,DE-SL,true
2018-05-21,Pfingstmontag,DE-SN,true
2018-05-21,Pfingstmontag,DE-ST,true
2018-05-21,Pfingstmontag,DE-SH,true
2018-05-21,Pfingstmontag,DE-TH,true
2018-10-03,Tag der Deutschen Einheit,DE-BW,true
2018-10-03,Tag der Deutschen Einheit,DE-BY,true
2018-10-03,Tag der Deutschen Einheit,DE-BE,true
2018-10-03,Tag der Deutschen Einheit,DE-BB,true
2018-10-03,Tag der Deutschen Einheit,DE-HB,true
2018-10-03,Tag der Deutschen Einheit,DE-HH,true
2018-10-03,Tag der Deutschen Einheit,DE-HE,true
2018-10-03,Tag der Deutschen Einheit,DE-MV,true
2018-10-03,Tag der Deutschen Einheit,DE-NI,true
2018-10-03,Tag der Deutschen Einheit,DE-NW,true
2018-10-03,Tag der Deutschen Einheit,DE-RP,true
2018-10-03,Tag der Deutschen Einheit,DE-SL,true
2018-10-03,Tag der Deutschen Einheit,DE-SN,true
2018-10-03,Tag der Deutschen Einheit,DE-ST,true
2018-10-03,Tag der Deutschen Einheit,DE-SH,true
2018-10-03,Tag der Deutschen Einheit,DE-TH,true
2018-12-25,1. Weihnachtsfeiertag,DE-BW,true
2018-12-25,1. Weihnachtsfeiertag,DE-BY,true
2018-12-25,1. Weihnachtsfeiertag,DE-BE,true
2018-12-25,1. Weihnachtsfeiertag,DE-BB,true
2018-12-25,1. Weihnachtsfeiertag,DE-HB,true
2018-12-25,1. Weihnachtsfeiertag,DE-HH,true
2018-12-25,1. Weihnachtsfeiertag,DE-HE,true
2018-12-25,1. Weihnachtsfeiertag,DE-MV,true
2018-12-25,1. Weihnachtsfeiertag,DE-NI,true
2018-12-25,1. Weihnachtsfeiertag,DE-NW,true
2018-12-25,1. Weihnachtsfeiertag,DE-RP,true
2018-12-25,1. Weihnachtsfeiertag,DE-SL,true
2018-12-25,1. Weihnachtsfeiertag,DE-SN,true
2018-12-25,1. Weihnachtsfeiertag,DE-ST,true
2018-12-25,1. Weihnachtsfeiertag,DE-SH,true
2018-12-25,1. Weihnachtsfeiertag,DE-TH,true
2018-12-26,2. Weihnachtsfeiertag,DE-BW,true
2018-12-26,2. Weihnachtsfeiertag,DE-BY,true
2018-12-26,2. Weihnachtsfeiertag,DE-BE,true
2018-12-26,2. Weihnachtsfeiertag,DE-BB,true
2018-12-26,2. Weihnachtsfeiertag,DE-HB,true
2018-12-26,2. Weihnachtsfeiertag,DE-HH,true
2018-12-26,2. Weihnachtsfeiertag,DE-HE,true
2018-12-26,2. Weihnachtsfeiertag,DE-MV,true
2018-12-26,2. Weihnachtsfeiertag,DE-NI,true
2018-12-26,2. Weihnachtsfeiertag,DE-NW,true
2018-12-26,2. Weihnachtsfeiertag,DE-RP,true
2018-12-26,2. Weihnachtsfeiertag,DE-SL,true
2018-12-26,2. Weihnachtsfeiertag,DE-SN,true
2018-12-26,2. Weihnachtsfeiertag,DE-ST,true
2018-12-26,2. Weihnachtsfeiertag,DE-SH,true
2018-12-26,2. Weihnachtsfeiertag,DE-TH,true
2018-01-06,Heilige Drei Könige,DE-BW,false
2018-01-06,Heilige Drei Könige,DE-BY,false
2018-01-06,Heilige Drei Könige,DE-ST,false
2018-05-31,Fronleichnam,DE-BW,false
2018-05-31,Fronleichnam,DE-BY,false
2018-05-31,Fronleichnam,DE-HE,false
2018-05-31,Fronleichnam,DE-NW,false
2018-05-31,Fronleichnam,DE-RP,false
2018-05-31,Fronleichnam,DE-SL,false
2018-08-15,Mariä Himmelfahrt,DE-BY,false
2018-08-15,Mariä Himmelfahrt,DE-SL,false
2018-09-20,Weltkindertag,DE-TH,false
2018-10-31,Reformationstag,DE-BB,false
2018-10-31,Reformationstag,DE-HB,false
2018-10-31,Reformationstag,DE-HH,false
2018-10-31,Reformationstag,DE-MV,false
2018-10-31,Reformationstag,DE-NI,false
2018-10-31,Reformationstag,DE-SN,false
2018-10-31,Reformationstag,DE-ST,false
2018-10-31,Reformationstag,DE-SH,false
2018-10-31,Reformationstag,DE-TH,false
2018-11-01,Allerheiligen,DE-BW,false
2018-11-01,Allerheiligen,DE-BY,false
2018-11-01,Allerheiligen,DE-NW,false
2018-11-01,Allerheiligen,DE-RP,false
2018-11-01,Allerheiligen,DE-SL,false
2018-11-21,Buß- und Bettag,DE-SN,false
2018-03-08,Internationaler Frauentag,DE-BE,false
2018-03-08,Internationaler Frauentag,DE-MV,false
2019-01-01,Neujahr,DE-BW,true
2019-01-01,Neujahr,DE-BY,true
2019-01-01,Neujahr,DE-BE,true
2019-01-01,Neujahr,DE-BB,true
2019-01-01,Neujahr,DE-HB,true
2019-01-01,Neujahr,DE-HH,true
2019-01-01,Neujahr,DE-HE,true
2019-01-01,Neujahr,DE-MV,true
2019-01-01,Neujahr,DE-NI,true
2019-01-01,Neujahr,DE-NW,true
2019-01-01,Neujahr,DE-RP,true
2019-01-01,Neujahr,DE-SL,true
2019-01-01,Neujahr,DE-SN,true
2019-01-01,Neujahr,DE-ST,true
2019-01-01,Neujahr,DE-SH,true
2019-01-01,Neujahr,DE-TH,true
2019-04-19,Karfreitag,DE-BW,true
2019-04-19,Karfreitag,DE-BY,true
2019-04-19,Karfreitag,DE-BE,true
2019-04-19,Karfreitag,DE-BB,true
2019-04-19,Karfreitag,DE-HB,true
2019-04-19,Karfreitag,DE-HH,true
2019-04-19,Karfreitag,DE-HE,true
2019-04-19,Karfreitag,DE-MV,true
2019-04-19,Karfreitag,DE-NI,true
2019-04-19,Karfreitag,DE-NW,true
2019-04-19,Karfreitag,DE-RP,true
2019-04-19,Karfreitag,DE-SL,true
2019-04-19,Karfreitag,DE-SN,true
2019-04-19,Karfreitag,DE-ST,true
2019-04-19,Karfreitag,DE-SH,true
2019-04-19,Karfreitag,DE-TH,true
2019-04-22,Ostermontag,DE-BW,true
2019-04-22,Ostermontag,DE-BY,true
2019-04-22,Ostermontag,DE-BE,true
2019-04-22,Ostermontag,DE-BB,true
2019-04-22,Ostermontag,DE-HB,true
2019-04-22,Ostermontag,DE-HH,true
2019-04-22,Ostermontag,DE-HE,true
2019-04-22,Ostermontag,DE-MV,true
2019-04-22,Ostermontag,DE-NI,true
2019-04-22,Ostermontag,DE-NW,true
2019-04-22,Ostermontag,DE-RP,true
2019-04-22,Ostermontag,DE-SL,true
2019-04-22,Ostermontag,DE-SN,true
2019-04-22,Ostermontag,DE-ST,true
2019-04-22,Ostermontag,DE-SH,true
2019-04-22,Ostermontag,DE-TH,true
2019-05-01,Tag der Arbeit,DE-BW,true
2019-05-01,Tag der Arbeit,DE-BY,true
2019-05-01,Tag der Arbeit,DE-BE,true
2019-05-01,Tag der Arbeit,DE-BB,true
2019-05-01,Tag der Arbeit,DE-HB,true
2019-05-01,Tag der Arbeit,DE-HH,true
2019-05-01,Tag der Arbeit,DE-HE,true
2019-05-01,Tag der Arbeit,DE-MV,true
2019-05-01,Tag der Arbeit,DE-NI,true
2019-05-01,Tag der Arbeit,DE-NW,true
2019-05-01,Tag der Arbeit,DE-RP,true
2019-05-01,Tag der Arbeit,DE-SL,true
2019-05-01,Tag der Arbeit,DE-SN,true
2019-05-01,Tag der Arbeit,DE-ST,true
2019-05-01,Tag der Arbeit,DE-SH,true
2019-05-01,Tag der Arbeit,DE-TH,true
2019-05-30,Christi Himmelfahrt,DE-BW,true
2019-05-30,Christi Himmelfahrt,DE-BY,true
2019-05-30,Christi Himmelfahrt,DE-BE,true
2019-05-30,Christi Himmelfahrt,DE-BB,true
2019-05-30,Christi Himmelfahrt,DE-HB,true
2019-05-30,Christi Himmelfahrt,DE-HH,true
2019-05-30,Christi Himmelfahrt,DE-HE,true
2019-05-30,Christi Himmelfahrt,DE-MV,true
2019-05-30,Christi Himmelfahrt,DE-NI,true
2019-05-30,Christi Himmelfahrt,DE-NW,true
2019-05-30,Christi Himmelfahrt,DE-RP,true
2019-05-30,Christi Himmelfahrt,DE-SL,true
2019-05-30,Christi Himmelfahrt,DE-SN,true
2019-05-30,Christi Himmelfahrt,DE-ST,true
2019-05-30,Christi Himmelfahrt,DE-SH,true
2019-05-30,Christi Himmelfahrt,DE-TH,true
2019-06-10,Pfingstmontag,DE-BW,true
2019-06-10,Pfingstmontag,DE-BY,true
2019-06-10,Pfingstmontag,DE-BE,true
2019-06-10,Pfingstmontag,DE-BB,true
2019-06-10,Pfingstmontag,DE-HB,true
2019-06-10,Pfingstmontag,DE-HH,true
2019-06-10,Pfingstmontag,DE-HE,true
2019-06-10,Pfingstmontag,DE-MV,true
2019-06-10,Pfingstmontag,DE-NI,true
2019-06-10,Pfingstmontag,DE-NW,true
2019-06-10,Pfingstmontag,DE-RP,true
2019-06-10,Pfingstmontag,DE-SL,true
2019-06-10,Pfingstmontag,DE-SN,true
2019-06-10,Pfingstmontag,DE-ST,true
2019-06-10,Pfingstmontag,DE-SH,true
2019-06-10,Pfingstmontag,DE-TH,true
2019-10-03,Tag der Deutschen Einheit,DE-BW,true
2019-10-03,Tag der Deutschen Einheit,DE-BY,true
2019-10-03,Tag der Deutschen Einheit,DE-BE,true
2019-10-03,Tag der Deutschen Einheit,DE-BB,true
2019-10-03,Tag der Deutschen Einheit,DE-HB,true
2019-10-03,Tag der Deutschen Einheit,DE-HH,true
2019-10-03,Tag der Deutschen Einheit,DE-HE,true
2019-10-03,Tag der Deutschen Einheit,DE-MV,true
2019-10-03,Tag der Deutschen Einheit,DE-NI,true
2019-10-03,Tag der Deutschen Einheit,DE-NW,true
2019-10-03,Tag der Deutschen Einheit,DE-RP,true
2019-10-03,Tag der Deutschen Einheit,DE-SL,true
2019-10-03,Tag der Deutschen Einheit,DE-SN,true
2019-10-03,Tag der Deutschen Einheit,DE-ST,true
2019-10-03,Tag der Deutschen Einheit,DE-SH,true
2019-10-03,Tag der Deutschen Einheit,DE-TH,true
2019-12-25,1. Weihnachtsfeiertag,DE-BW,true
2019-12-25,1. Weihnachtsfeiertag,DE-BY,true
2019-12-25,1. Weihnachtsfeiertag,DE-BE,true
2019-12-25,1. Weihnachtsfeiertag,DE-BB,true
2019-12-25,1. Weihnachtsfeiertag,DE-HB,true
2019-12-25,1. Weihnachtsfeiertag,DE-HH,true
2019-12-25,1. Weihnachtsfeiertag,DE-HE,true
2019-12-25,1. Weihnachtsfeiertag,DE-MV,true
2019-12-25,1. Weihnachtsfeiertag,DE-NI,true
2019-12-25,1. Weihnachtsfeiertag,DE-NW,true
2019-12-25,1. Weihnachtsfeiertag,DE-RP,true
2019-12-25,1. Weihnachtsfeiertag,DE-SL,true
2019-12-25,1. Weihnachtsfeiertag,DE-SN,true
2019-12-25,1. Weihnachtsfeiertag,DE-ST,true
2019-12-25,1. Weihnachtsfeiertag,DE-SH,true
2019-12-25,1. Weihnachtsfeiertag,DE-TH,true
2019-12-26,2. Weihnachtsfeiertag,DE-BW,true
2019-12-26,2. Weihnachtsfeiertag,DE-BY,true
2019-12-26,2. Weihnachtsfeiertag,DE-BE,true
2019-12-26,2. Weihnachtsfeiertag,DE-BB,true
2019-12-26,2. Weihnachtsfeiertag,DE-HB,true
2019-12-26,2. Weihnachtsfeiertag,DE-HH,true
2019-12-26,2. Weihnachtsfeiertag,DE-HE,true
2019-12-26,2. Weihnachtsfeiertag,DE-MV,true
2019-12-26,2. Weihnachtsfeiertag,DE-NI,true
2019-12-26,2. Weihnachtsfeiertag,DE-NW,true
2019-12-26,2. Weihnachtsfeiertag,DE-RP,true
2019-12-26,2. Weihnachtsfeiertag,DE-SL,true
2019-12-26,2. Weihnachtsfeiertag,DE-SN,true
2019-12-26,2. Weihnachtsfeiertag,DE-ST,true
2019-12-26,2. Weihnachtsfeiertag,DE-SH,true
2019-12-26,2. Weihnachtsfeiertag,DE-TH,true
2019-01-06,Heilige Drei Könige,DE-BW,false
2019-01-06,Heilige Drei Könige,DE-BY,false
2019-01-06,Heilige Drei Könige,DE-ST,false
2019-06-20,Fronleichnam,DE-BW,false
2019-06-20,Fronleichnam,DE-BY,false
2019-06-20,Fronleichnam,DE-HE,false
2019-06-20,Fronleichnam,DE-NW,false
2019-06-20,Fronleichnam,DE-RP,false
2019-06-20,Fronleichnam,DE-SL,false
2019-08-15,Mariä Himmelfahrt,DE-BY,false
2019-08-15,Mariä Himmelfahrt,DE-SL,false
2019-09-20,Weltkindertag,DE-TH,false
2019-10-31,Reformationstag,DE-BB,false
2019-10-31,Reformationstag,DE-HB,false
2019-10-31,Reformationstag,DE-HH,false
2019-10-31,Reformationstag,DE-MV,false
2019-10-31,Reformationstag,DE-NI,false
2019-10-31,Reformationstag,DE-SN,false
2019-10-31,Reformationstag,DE-ST,false
2019-10-31,Reformationstag,DE-SH,false
2019-10-31,Reformationstag,DE-TH,false
2019-11-01,Allerheiligen,DE-BW,false
2019-11-01,Allerheiligen,DE-BY,false
2019-11-01,Allerheiligen,DE-NW,false
2019-11-01,Allerheiligen,DE-RP,false
2019-11-01,Allerheiligen,DE-SL,false
2019-11-20,Buß- und Bettag,DE-SN,false
2019-03-08,Internationaler Frauentag,DE-BE,false
2019-03-08,Internationaler Frauentag,DE-MV,false
2020-01-01,Neujahr,DE-BW,true
2020-01-01,Neujahr,DE-BY,true
2020-01-01,Neujahr,DE-BE,true
2020-01-01,Neujahr,DE-BB,true
2020-01-01,Neujahr,DE-HB,true
2020-01-01,Neujahr,DE-HH,true
2020-01-01,Neujahr,DE-HE,true
2020-01-01,Neujahr,DE-MV,true
2020-01-01,Neujahr,DE-NI,true
2020-01-01,Neujahr,DE-NW,true
2020-01-01,Neujahr,DE-RP,true
2020-01-01,Neujahr,DE-SL,true
2020-01-01,Neujahr,DE-SN,true
2020-01-01,Neujahr,DE-ST,true
2020-01-01,Neujahr,DE-SH,true
2020-01-01,Neujahr,DE-TH,true
2020-04-10,Karfreitag,DE-BW,true
2020-04-10,Karfreitag,DE-BY,true
2020-04-10,Karfreitag,DE-BE,true
2020-04-10,Karfreitag,DE-BB,true
2020-04-10,Karfreitag,DE-HB,true
2020-04-10,Karfreitag,DE-HH,true
2020-04-10,Karfreitag,DE-HE,true
2020-04-10,Karfreitag,DE-MV,true
2020-04-10,Karfreitag,DE-NI,true
2020-04-10,Karfreitag,DE-NW,true
2020-04-10,Karfreitag,DE-RP,true
2020-04-10,Karfreitag,DE-SL,true
2020-04-10,Karfreitag,DE-SN,true
2020-04-10,Karfreitag,DE-ST,true
2020-04-10,Karfreitag,DE-SH,true
2020-04-10,Karfreitag,DE-TH,true
2020-04-13,Ostermontag,DE-BW,true
2020-04-13,Ostermontag,DE-BY,true
2020-04-13,Ostermontag,DE-BE,true
2020-04-13,Ostermontag,DE-BB,true
2020-04-13,Ostermontag,DE-HB,true
2020-04-13,Ostermontag,DE-HH,true
2020-04-13,Ostermontag,DE-HE,true
2020-04-13,Ostermontag,DE-MV,true
2020-04-13,Ostermontag,DE-NI,true
2020-04-13,Ostermontag,DE-NW,true
2020-04-13,Ostermontag,DE-RP,true
2020-04-13,Ostermontag,DE-SL,true
2020-04-13,Ostermontag,DE-SN,true
2020-04-13,Ostermontag,DE-ST,true
2020-04-13,Ostermontag,DE-SH,true
2020-04-13,Ostermontag,DE-TH,true
2020-05-01,Tag der Arbeit,DE-BW,true
2020-05-01,Tag der Arbeit,DE-BY,true
2020-05-01,Tag der Arbeit,DE-BE,true
2020-05-01,Tag der Arbeit,DE-BB,true
2020-05-01,Tag der Arbeit,DE-HB,true
2020-05-01,Tag der Arbeit,DE-HH,true
2020-05-01,Tag der Arbeit,DE-HE,true
2020-05-01,Tag der Arbeit,DE-MV,true
2020-05-01,Tag der Arbeit,DE-NI,true
2020-05-01,Tag der Arbeit,DE-NW,true
2020-05-01,Tag der Arbeit,DE-RP,true
2020-05-01,Tag der Arbeit,DE-SL,true
2020-05-01,Tag der Arbeit,DE-SN,true
2020-05-01,Tag der Arbeit,DE-ST,true
2020-05-01,Tag der Arbeit,DE-SH,true
2020-05-01,Tag der Arbeit,DE-TH,true
2020-05-21,Christi Himmelfahrt,DE-BW,true
2020-05-21,Christi Himmelfahrt,DE-BY,true
2020-05-21,Christi Himmelfahrt,DE-BE,true
2020-05-21,Christi Himmelfahrt,DE-BB,true
2020-05-21,Christi Himmelfahrt,DE-HB,true
2020-05-21,Christi Himmelfahrt,DE-HH,true
2020-05-21,Christi Himmelfahrt,DE-HE,true
2020-05-21,Christi Himmelfahrt,DE-MV,true
2020-05-21,Christi Himmelfahrt,DE-NI,true
2020-05-21,Christi Himmelfahrt,DE-NW,true
2020-05-21,Christi Himmelfahrt,DE-RP,true
2020-05-21,Christi Himmelfahrt,DE-SL,true
2020-05-21,Christi Himmelfahrt,DE-SN,true
2020-05-21,Christi Himmelfahrt,DE-ST,true
2020-05-21,Christi Himmelfahrt,DE-SH,true
2020-05-21,Christi Himmelfahrt,DE-TH,true
2020-06-01,Pfingstmontag,DE-BW,true
2020-06-01,Pfingstmontag,DE-BY,true
2020-06-01,Pfingstmontag,DE-BE,true
2020-06-01,Pfingstmontag,DE-BB,true
2020-06-01,Pfingstmontag,DE-HB,true
2020-06-01,Pfingstmontag,DE-HH,true
2020-06-01,Pfingstmontag,DE-HE,true
2020-06-01,Pfingstmontag,DE-MV,true
2020-06-01,Pfingstmontag,DE-NI,true
2020-06-01,Pfingstmontag,DE-NW,true
2020-06-01,Pfingstmontag,DE-RP,true
2020-06-01,Pfingstmontag,DE-SL,true
2020-06-01,Pfingstmontag,DE-SN,true
2020-06-01,Pfingstmontag,DE-ST,true
2020-06-01,Pfingstmontag,DE-SH,true
2020-06-01,Pfingstmontag,DE-TH,true
2020-10-03,Tag der Deutschen Einheit,DE-BW,true
2020-10-03,Tag der Deutschen Einheit,DE-BY,true
2020-10-03,Tag der Deutschen Einheit,DE-BE,true
2020-10-03,Tag der Deutschen Einheit,DE-BB,true
2020-10-03,Tag der Deutschen Einheit,DE-HB,true
2020-10-03,Tag der Deutschen Einheit,DE-HH,true
2020-10-03,Tag der Deutschen Einheit,DE-HE,true
2020-10-03,Tag der Deutschen Einheit,DE-MV,true
2020-10-03,Tag der Deutschen Einheit,DE-NI,true
2020-10-03,Tag der Deutschen Einheit,DE-NW,true
2020-10-03,Tag der Deutschen Einheit,DE-RP,true
2020-10-03,Tag der Deutschen Einheit,DE-SL,true
2020-10-03,Tag der Deutschen Einheit,DE-SN,true
2020-10-03,Tag der Deutschen Einheit,DE-ST,true
2020-10-03,Tag der Deutschen Einheit,DE-SH,true
2020-10-03,Tag der Deutschen Einheit,DE-TH,true
2020-12-25,1. Weihnachtsfeiertag,DE-BW,true
2020-12-25,1. Weihnachtsfeiertag,DE-BY,true
2020-12-25,1. Weihnachtsfeiertag,DE-BE,true
2020-12-25,1. Weihnachtsfeiertag,DE-BB,true
2020-12-25,1. Weihnachtsfeiertag,DE-HB,true
2020-12-25,1. Weihnachtsfeiertag,DE-HH,true
2020-12-25,1. Weihnachtsfeiertag,DE-HE,true
2020-12-25,1. Weihnachtsfeiertag,DE-MV,true
2020-12-25,1. Weihnachtsfeiertag,DE-NI,true
2020-12-25,1. Weihnachtsfeiertag,DE-NW,true
2020-12-25,1. Weihnachtsfeiertag,DE-RP,true
2020-12-25,1. Weihnachtsfeiertag,DE-SL,true
2020-12-25,1. Weihnachtsfeiertag,DE-SN,true
2020-12-25,1. Weihnachtsfeiertag,DE-ST,true
2020-12-25,1. Weihnachtsfeiertag,DE-SH,true
2020-12-25,1. Weihnachtsfeiertag,DE-TH,true
2020-12-26,2. Weihnachtsfeiertag,DE-BW,true
2020-12-26,2. Weihnachtsfeiertag,DE-BY,true
2020-12-26,2. Weihnachtsfeiertag,DE-BE,true
2020-12-26,2. Weihnachtsfeiertag,DE-BB,true
2020-12-26,2. Weihnachtsfeiertag,DE-HB,true
2020-12-26,2. Weihnachtsfeiertag,DE-HH,true
2020-12-26,2. Weihnachtsfeiertag,DE-HE,true
2020-12-26,2. Weihnachtsfeiertag,DE-MV,true
2020-12-26,2. Weihnachtsfeiertag,DE-NI,true
2020-12-26,2. Weihnachtsfeiertag,DE-NW,true
2020-12-26,2. Weihnachtsfeiertag,DE-RP,true
2020-12-26,2. Weihnachtsfeiertag,DE-SL,true
2020-12-26,2. Weihnachtsfeiertag,DE-SN,true
2020-12-26,2. Weihnachtsfeiertag,DE-ST,true
2020-12-26,2. Weihnachtsfeiertag,DE-SH,true
2020-12-26,2. Weihnachtsfeiertag,DE-TH,true
2020-01-06,Heilige Drei Könige,DE-BW,false
2020-01-06,Heilige Drei Könige,DE-BY,false
2020-01-06,Heilige Drei Könige,DE-ST,false
2020-06-11,Fronleichnam,DE-BW,false
2020-06-11,Fronleichnam,DE-BY,false
2020-06-11,Fronleichnam,DE-HE,false
2020-06-11,Fronleichnam,DE-NW,false
2020-06-11,Fronleichnam,DE-RP,false
2020-06-11,Fronleichnam,DE-SL,false
2020-08-15,Mariä Himmelfahrt,DE-BY,false
2020-08-15,Mariä Himmelfahrt,DE-SL,false
2020-09-20,Weltkindertag,DE-TH,false
2020-10-31,Reformationstag,DE-BB,false
2020-10-31,Reformationstag,DE-HB,false
2020-10-31,Reformationstag,DE-HH,false
2020-10-31,Reformationstag,DE-MV,false
2020-10-31,Reformationstag,DE-NI,false
2020-10-31,Reformationstag,DE-SN,false
2020-10-31,Reformationstag,DE-ST,false
2020-10-31,Reformationstag,DE-SH,false
2020-10-31,Reformationstag,DE-TH,false
2020-11-01,Allerheiligen,DE-BW,false
2020-11-01,Allerheiligen,DE-BY,false
2020-11-01,Allerheiligen,DE-NW,false
2020-11-01,Allerheiligen,DE-RP,false
2020-11-01,Allerheiligen,DE-SL,false
2020-11-18,Buß- und Bettag,DE-SN,false
2020-03-08,Internationaler Frauentag,DE-BE,false
2020-03-08,Internationaler Frauentag,DE-MV,false
2021-01-01,Neujahr,DE-BW,true
2021-01-01,Neujahr,DE-BY,true
2021-01-01,Neujahr,DE-BE,true
2021-01-01,Neujahr,DE-BB,true
2021-01-01,Neujahr,DE-HB,true
2021-01-01,Neujahr,DE-HH,true
2021-01-01,Neujahr,DE-HE,true
2021-01-01,Neujahr,DE-MV,true
2021-01-01,Neujahr,DE-NI,true
2021-01-01,Neujahr,DE-NW,true
2021-01-01,Neujahr,DE-RP,true
2021-01-01,Neujahr,DE-SL,true
2021-01-01,Neujahr,DE-SN,true
2021-01-01,Neujahr,DE-ST,true
2021-01-01,Neujahr,DE-SH,true
2021-01-01,Neujahr,DE-TH,true
2021-04-02,Karfreitag,DE-BW,true
2021-04-02,Karfreitag,DE-BY,true
2021-04-02,Karfreitag,DE-BE,true
2021-04-02,Karfreitag,DE-BB,true
2021-04-02,Karfreitag,DE-HB,true
2021-04-02,Karfreitag,DE-HH,true
2021-04-02,Karfreitag,DE-HE,true
2021-04-02,Karfreitag,DE-MV,true
2021-04-02,Karfreitag,DE-NI,true
2021-04-02,Karfreitag,DE-NW,true
2021-04-02,Karfreitag,DE-RP,true
2021-04-02,Karfreitag,DE-SL,true
2021-04-02,Karfreitag,DE-SN,true
2021-04-02,Karfreitag,DE-ST,true
2021-04-02,Karfreitag,DE-SH,true
2021-04-02,Karfreitag,DE-TH,true
2021-04-05,Ostermontag,DE-BW,true
2021-04-05,Ostermontag,DE-BY,true
2021-04-05,Ostermontag,DE-BE,true
2021-04-05,Ostermontag,DE-BB,true
2021-04-05,Ostermontag,DE-HB,true
2021-04-05,Ostermontag,DE-HH,true
2021-04-05,Ostermontag,DE-HE,true
2021-04-05,Ostermontag,DE-MV,true
2021-04-05,Ostermontag,DE-NI,true
2021-04-05,Ostermontag,DE-NW,true
2021-04-05,Ostermontag,DE-RP,true
2021-04-05,Ostermontag,DE-SL,true
2021-04-05,Ostermontag,DE-SN,true
2021-04-05,Ostermontag,DE-ST,true
2021-04-05,Ostermontag,DE-SH,true
2021-04-05,Ostermontag,DE-TH,true
2021-05-01,Tag der Arbeit,DE-BW,true
2021-05-01,Tag der Arbeit,DE-BY,true
2021-05-01,Tag der Arbeit,DE-BE,true
2021-05-01,Tag der Arbeit,DE-BB,true
2021-05-01,Tag der Arbeit,DE-HB,true
2021-05-01,Tag der Arbeit,DE-HH,true
2021-05-01,Tag der Arbeit,DE-HE,true
2021-05-01,Tag der Arbeit,DE-MV,true
2021-05-01,Tag der Arbeit,DE-NI,true
2021-05-01,Tag der Arbeit,DE-NW,true
2021-05-01,Tag der Arbeit,DE-RP,true
2021-05-01,Tag der Arbeit,DE-SL,true
2021-05-01,Tag der Arbeit,DE-SN,true
2021-05-01,Tag der Arbeit,DE-ST,true
2021-05-01,Tag der Arbeit,DE-SH,true
2021-05-01,Tag der Arbeit,DE-TH,true
2021-05-13,Christi Himmelfahrt,DE-BW,true
2021-05-13,Christi Himmelfahrt,DE-BY,true
2021-05-13,Christi Himmelfahrt,DE-BE,true
2021-05-13,Christi Himmelfahrt,DE-BB,true
2021-05-13,Christi Himmelfahrt,DE-HB,true
2021-05-13,Christi Himmelfahrt,DE-HH,true
2021-05-13,Christi Himmelfahrt,DE-HE,true
2021-05-13,Christi Himmelfahrt,DE-MV,true
2021-05-13,Christi Himmelfahrt,DE-NI,true
2021-05-13,Christi Himmelfahrt,DE-NW,true
2021-05-13,Christi Himmelfahrt,DE-RP,true
